1067613212 1 303000233444234 2232223333223111122222111232222221212200000000000000000000000000000000000000000000000000000144.29158607142.51020847146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684146.96365248142.51020847146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847           0146.96365248142.51020847142.51020847146.96365248142.51020847142.51020847146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847
1067713242 2-801330212222322 2233411433122122122233431324333333333400000000000000000000000000000000000000000000000000000177.95962282179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477183.22741089174.89889221174.89889221174.89889221174.89889221174.89889221183.22741089183.22741089183.22741089174.89889221183.22741089183.22741089174.89889221183.22741089174.89889221183.22741089183.22741089183.22741089183.22741089174.89889221183.22741089174.89889221183.22741089174.89889221174.89889221183.22741089174.89889221183.22741089183.22741089183.22741089183.22741089174.89889221183.22741089183.22741089183.22741089174.89889221           0179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477
1067813212 1 313000233343323 2222222323333111122222222223344321222200000000000000000000000000000000000000000000000000000144.29158607142.51020847146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684146.96365248142.51020847146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248142.51020847142.51020847146.96365248142.51020847142.51020847146.96365248146.96365248146.96365248146.96365248142.51020847           0146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847
1067933422 2-802310233223232 223322132223211112222222122332233333230000000000000000000000000000000000000000000000000000055.50766283556.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629854.94697937254.94697937254.94697937256.51689306954.94697937256.51689306956.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937256.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937254.94697937256.51689306954.946979372           056.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.068346298
1068034412 2-814230434433323 1134322323232111232312222114332312121400000000000000000000000000000000000000000000000000000 39.7231457840.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.87263004440.87263004440.87263004440.87263004440.87263004440.87263004440.87263004439.09555917239.09555917239.09555917240.87263004439.09555917239.09555917240.87263004440.87263004439.09555917239.09555917240.87263004439.09555917239.09555917239.09555917240.87263004440.87263004439.09555917240.87263004439.09555917240.87263004440.87263004439.095559172           040.87263004440.87263004440.87263004440.87263004439.09555917240.87263004439.09555917239.09555917240.872630044
1068122432 2-802130222224121 222223233223322223332222422433332431240000000000000000000000000000000000000000000000000000060.45379310361.70274170361.70274170361.70274170359.57506095461.70274170361.70274170361.70274170361.70274170361.70274170361.70274170359.57506095461.70274170361.70274170361.70274170361.70274170359.57506095459.57506095461.70274170361.70274170361.70274170361.70274170361.702741703           061.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.70274170361.70274170361.70274170361.06443747859.57506095459.57506095461.70274170359.57506095461.70274170359.57506095459.57506095459.57506095461.70274170359.57506095461.70274170361.70274170361.70274170361.70274170359.575060954
1068211212 2-801320222333223 2211121222233111122222221132212233322100000000000000000000000000000000000000000000000000000 288.1536658293.26238335293.26238335285.80164713285.80164713285.80164713293.26238335293.26238335291.06430889293.26238335285.80164713           0285.80164713293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335291.72806759293.26238335293.26238335285.80164713285.80164713293.26238335293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335285.80164713291.06430889293.26238335293.26238335285.80164713293.26238335293.26238335293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335285.80164713293.26238335291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889
1068323311-8 304030444344243 122133233422221114444422222443432121330011111000000000000000000000000000000000000000000000042.76536585443.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924641.59743779341.597437793           043.78677662443.78677662443.78677662441.59743779343.78677662443.78677662441.59743779343.78677662443.78677662443.78677662443.78677662443.78677662441.59743779343.78677662443.78677662441.59743779341.59743779343.78677662443.78677662443.78677662443.78677662443.78677662443.78677662443.78677662443.19733924643.197339246
1068433331-8 130040333434233-822222222223311112222222222333333343330000000000000000000000000000000000000000000000000000040.00719923140.67896441340.67896441339.59589154440.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.41131235540.67896441340.67896441339.59589154440.67896441340.67896441339.59589154439.59589154440.67896441339.59589154439.59589154440.67896441340.67896441340.67896441340.41131235540.67896441340.67896441339.59589154439.59589154440.67896441339.59589154440.67896441339.59589154440.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441339.59589154439.59589154440.67896441340.67896441340.678964413           040.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.67896441340.678964413
1068532411-8 120001233444144-812342343433322112222211112223221111110000000000000000000000000000000000000000000000000000048.68753610449.29962719949.46366661349.17932939849.46366661349.46366661349.46366661349.46366661349.17932939848.08084049849.46366661348.08084049849.17932939849.46366661349.46366661348.08084049848.08084049849.46366661349.17932939849.46366661349.46366661349.46366661348.08084049849.37550892349.37550892349.46366661348.08084049848.08084049849.46366661349.46366661349.46366661348.08084049849.46366661349.37550892349.46366661349.46366661349.46366661349.46366661349.46366661349.37550892349.46366661349.46366661349.46366661349.463666613           049.46366661349.46366661349.46366661349.29962719948.08084049849.46366661349.37550892349.46366661349.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.179329398
1068631431-8 211111133432232 1233432323322221233223222123223422334200000000000000000000000000000000000000000000000000000144.76451607150.39586679140.54011989146.22678391140.54011989150.39586679146.22678391146.22678391140.54011989146.22678391150.39586679140.54011989150.39586679150.39586679140.54011989150.39586679150.39586679150.39586679148.30648311150.39586679           0146.22678391146.22678391143.12512347148.43046529 147.7471483148.43046529143.12512347143.12512347143.12512347146.22678391143.12512347143.12512347146.22678391143.12512347148.43046529148.43046529143.12512347148.43046529143.12512347143.12512347148.43046529148.43046529148.43046529146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391146.22678391
1068713111-8 322030344444123 2232423444444211144444111131222211111100000000000000000000000000000000000000000000000000000205.01429521210.31748508210.31748508210.31748508210.31748508210.31748508203.74506367207.08514668203.74506367203.74506367203.74506367203.74506367           0203.74506367210.31748508210.31748508203.74506367210.31748508203.74506367203.74506367210.31748508203.74506367203.74506367210.31748508203.74506367203.74506367210.31748508210.31748508203.74506367210.31748508210.31748508203.74506367203.74506367203.74506367210.31748508210.31748508210.31748508203.74506367203.74506367210.31748508210.31748508210.31748508210.31748508210.31748508203.74506367203.74506367210.31748508210.31748508210.31748508210.31748508210.31748508207.08514668210.31748508203.74506367210.31748508203.74506367203.74506367203.74506367210.31748508203.74506367203.74506367210.31748508203.74506367207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668203.74506367203.74506367
1068834142 1 304440433333223 223333232223211112222223231423332222340000000000000000000000000000000000000000000000000000044.97882352946.34024064244.48663101646.34024064246.340240642           044.48663101644.48663101644.48663101644.48663101646.34024064244.48663101646.340240642 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.4331550846.34024064244.48663101646.34024064244.48663101644.48663101646.34024064244.48663101644.48663101646.34024064244.48663101646.34024064246.34024064246.34024064244.48663101646.34024064244.48663101644.48663101646.34024064246.34024064246.34024064244.48663101644.48663101646.34024064244.48663101646.34024064244.48663101644.48663101646.34024064246.34024064244.48663101644.48663101646.34024064246.34024064244.48663101646.34024064246.340240642
1068934332 1 304240344334244 222142244323311112222222224133231311210000000000000000000000000000000000000000000000000000051.13636363652.13987772152.139877721  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.139877721  50.9548805  50.954880552.13987772152.13987772152.139877721  50.954880552.13987772152.13987772152.139877721  50.954880552.139877721  50.9548805  50.954880552.139877721  50.954880552.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.13987772152.13987772152.139877721           052.13987772152.139877721  50.9548805  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.9548805  50.954880551.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256252.13987772152.139877721  50.954880552.13987772152.139877721  50.954880552.13987772152.13987772152.13987772152.139877721
1069011321-8 303030233344133 2232322322222112222222233223343321112200000000000000000000000000000000000000000000000000000239.83313052242.25568739238.61841858245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229242.25568739243.97683398245.13738229           0245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229238.61841858238.61841858242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739
1069113222 2-801310133223224 2241232322233122211111111124333334322100000000000000000000000000000000000000000000000000000144.29158607142.51020847146.96365248142.51020847146.96365248146.96365248           0146.96365248145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684146.96365248142.51020847146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248142.51020847142.51020847146.96365248142.51020847142.51020847146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847
1069231422 2-800130121233233 221122134313222112222223222233233332230000000000000000000000000000000000000000000000000000074.66632039977.57084595972.48747072775.42052565572.48747072777.57084595975.42052565575.42052565572.48747072775.42052565577.57084595972.48747072777.57084595977.57084595972.48747072777.57084595977.57084595977.570845959           077.57084595977.57084595975.42052565575.420525655 73.8207581376.55713554176.20469582476.557135541 73.82075813 73.82075813 73.8207581375.420525655 73.82075813 73.8207581375.420525655 73.8207581376.55713554176.557135541 73.8207581376.557135541 73.82075813 73.8207581376.55713554176.55713554176.55713554175.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.42052565575.420525655
1069313211-8 331020344444232 222243244323221222222232212124411111210000000000000000000000000000000000000000000000000000058.18417122958.11886912959.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890358.11886912959.32967890359.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.77189013159.32967890358.11886912959.32967890358.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912958.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013159.32967890358.11886912959.329678903           059.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890358.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890359.329678903
1069423341-8 131020343443244-822233233322211112211222114222212122120000000000000000000000000000000000000000000000000000042.76536585443.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924641.59743779341.59743779343.78677662443.78677662443.78677662443.78677662441.59743779343.78677662443.78677662441.59743779343.78677662443.78677662443.78677662443.78677662443.78677662441.59743779343.78677662443.78677662441.59743779341.59743779343.78677662443.78677662443.78677662443.786776624           043.78677662443.78677662443.19733924643.197339246
1069532441-8 303230344443344 121234243433311111221212114313111112110000000000000000000000000000000000000000000000000000071.58927018572.79133331572.79133331570.85327222272.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.79133331572.79133331570.85327222272.79133331572.79133331570.85327222270.85327222272.79133331570.85327222270.85327222272.79133331572.79133331572.79133331572.31239412672.79133331572.79133331570.85327222270.85327222272.79133331570.85327222272.79133331570.85327222272.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331570.85327222270.85327222272.79133331572.79133331572.791333315 72.5768549372.79133331572.79133331572.79133331572.791333315           072.79133331572.79133331572.79133331572.791333315
1069613142 1 302430244434233 2221231333233211111111111111111222112200000000000000000000000000000000000000000000000000000205.01429521210.31748508210.31748508210.31748508210.31748508210.31748508203.74506367207.08514668203.74506367203.74506367203.74506367203.74506367210.31748508203.74506367210.31748508210.31748508203.74506367210.31748508203.74506367203.74506367210.31748508203.74506367203.74506367210.31748508203.74506367203.74506367210.31748508210.31748508203.74506367210.31748508210.31748508203.74506367203.74506367203.74506367210.31748508210.31748508210.31748508203.74506367203.74506367210.31748508210.31748508210.31748508210.31748508210.31748508203.74506367203.74506367           0210.31748508210.31748508210.31748508210.31748508207.08514668210.31748508203.74506367210.31748508203.74506367203.74506367203.74506367210.31748508203.74506367203.74506367210.31748508203.74506367207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668207.08514668203.74506367203.74506367
1069711222 2-801110132234233 2212331313222111122232231223233332212300000000000000000000000000000000000000000000000000000 288.1536658293.26238335293.26238335285.80164713285.80164713285.80164713293.26238335293.26238335291.06430889293.26238335285.80164713293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335           0293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335291.72806759293.26238335293.26238335285.80164713285.80164713293.26238335293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335285.80164713291.06430889293.26238335293.26238335285.80164713293.26238335293.26238335293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335285.80164713293.26238335291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889
1069813222 2-801410223334124 2211212442212222144444242424444442114300000000000000000000000000000000000000000000000000000144.29158607142.51020847146.96365248142.51020847           0146.96365248146.96365248146.96365248145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684146.96365248142.51020847146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248142.51020847142.51020847146.96365248142.51020847142.51020847146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847
1069934111-8 132020444444233-812223244333321111111122232433341111410000000000000000000000000000000000000000000000000000044.97882352946.34024064244.48663101646.34024064246.34024064246.34024064244.48663101644.48663101644.48663101644.48663101646.34024064244.48663101646.340240642 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508           044.48663101646.34024064244.48663101644.48663101646.34024064244.48663101644.48663101646.34024064244.48663101646.34024064246.34024064246.34024064244.48663101646.34024064244.48663101644.48663101646.34024064246.34024064246.34024064244.48663101644.48663101646.34024064244.48663101646.34024064244.48663101644.48663101646.34024064246.34024064244.48663101644.48663101646.34024064246.34024064244.48663101646.34024064246.340240642
1070012222 1 312220223433234 2233342424222112121121221132213312112300000000000000000000000000000000000000000000000000000239.83313052242.25568739238.61841858245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229           0238.61841858238.61841858238.61841858238.61841858245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229242.25568739243.97683398245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229238.61841858238.61841858242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739
